X;Y;Z
17.912123;2.557734;-2.727006
17.753403;7.972741;-1.881374
17.619582;4.402537;7.545685
17.80613;5.864815;-1.336761
17.838791;2.9892;-7.14434
17.770048;2.702059;-2.815049
17.747565;2.680884;-0.923297
17.621414;4.169283;7.209844
17.676695;2.832201;6.381988
17.669175;5.590993;4.764139
17.731995;4.259254;-1.224302
17.73826;2.138035;-1.863945
17.845116;3.454999;-7.99978
17.873352;4.845846;0.933861
17.670667;8.843261;1.006951
17.734076;8.093875;-1.068419
17.62441;6.446642;7.882575
17.417519;1.595083;6.712596
17.836746;0.850082;-4.497237
17.672758;4.202992;2.374488
17.672998;5.698432;3.79539
17.626731;2.148343;6.593016
17.685185;4.85835;3.443907
17.799736;5.996354;0.5263
17.914779;2.535681;-3.272704
17.650931;3.371109;5.189903
17.662225;4.158348;7.466459
17.664993;6.479036;5.102261
17.818338;5.106853;1.354254
17.715987;6.637852;0.46712
17.717436;5.392444;5.697942
17.799453;4.716505;-0.923102
17.695731;4.076796;1.032742
17.9125;6.274628;1.180143
17.477797;1.629969;6.58063
17.757275;5.137599;2.257987
17.778536;5.061298;-3.403382
17.729068;6.78316;-0.155748
17.662169;6.593449;5.233223
17.865035;6.149455;-2.018994
17.725103;5.344511;0.055155
17.634112;2.624943;6.32982
17.61134;4.84919;8.454744
17.668876;8.23751;4.429817
17.724931;4.782715;4.661049
17.462816;1.565494;7.930462
17.623013;4.547281;7.497619
17.652726;3.311322;8.143208
17.855584;3.174764;-2.463971
17.629653;2.926989;6.301556
17.783242;9.57769;-3.455834
17.810048;3.511465;-0.390635
17.698474;7.618822;2.281382
17.708536;6.606796;1.17567
17.743775;4.807566;4.555615
17.646957;1.808333;1.686185
17.698737;4.616221;2.44105
17.901356;9.222395;-3.909812
17.830128;4.178978;-1.659637
17.800529;2.300995;-4.906449
17.61954;4.611059;8.197571
17.710941;6.889108;5.689798
17.727675;4.533144;-3.774485
17.607248;1.391395;1.36926
17.29379;1.186732;6.237586
17.737568;8.009743;-0.988929
17.73053;6.126385;-0.161684
17.350836;0.877924;7.120304
17.387661;0.572194;6.116368
17.827091;3.576513;-0.980011
17.792751;1.869217;-4.726853
17.816981;5.766738;-6.454279
17.730032;0.97408;-0.120044
17.71107;4.795671;1.214489
17.668968;6.867077;4.34944
17.699369;3.285953;7.511046
17.625596;2.058329;6.178366
17.846903;2.825266;-0.57149
17.767345;6.644349;2.068201
17.655492;2.97155;6.328879
17.55886;1.826041;5.603654
17.754677;5.34664;-1.466911
17.768349;7.059233;-2.956388
17.628194;7.292422;7.29799
17.815692;4.4749;-6.365484
17.816648;1.674805;-6.20258
17.698394;5.105692;1.788104
17.8334;5.203304;1.279293
17.740984;2.961406;-6.714374
17.707272;3.431318;1.126714
17.645767;4.344631;8.434796
17.709313;8.833705;0.778662
17.80088;7.87785;-5.416115
17.798856;3.020407;-5.365631
17.327222;0.906288;5.794236
17.764354;6.090527;-2.611533
17.718003;10.504791;0.972375
17.815572;7.078975;-5.87479
17.910533;3.052825;-6.547162
17.512144;0.985206;5.551528
17.716807;8.268128;0.62716
17.787464;6.922846;-0.890106
17.686018;4.083503;6.603442
17.91397;2.292911;4.855856
17.783965;4.67744;1.649437
17.635598;4.669483;6.695242
17.66433;4.096845;-0.33517
17.619136;6.573128;8.155023
17.788358;1.794648;0.751551
17.86383;2.789613;-2.401584
17.775271;0.909939;-3.670267
17.716895;5.550521;0.642927
18.003215;6.734394;-4.240358
17.840702;2.997353;-7.008197
17.672395;7.584842;-1.653746
17.934061;1.936611;-5.471164
17.668509;7.22316;3.888716
17.686703;4.514287;4.085509
17.75091;1.817654;-2.572846
17.630384;3.41917;6.25863
17.813213;2.478949;-5.600988
17.729188;7.22273;0.016917
17.715079;1.684898;0.701117
17.741185;9.373202;-0.876297
17.803196;0.661501;2.010905
17.790088;5.73175;-4.208376
17.781293;3.503227;-3.35267
17.346255;0.637666;7.2468
17.717007;3.002624;0.254178
17.701408;6.539987;2.072277
17.797421;8.251202;-4.710618
17.837196;2.44943;4.913154
17.617122;5.118129;8.256131
17.686512;7.186969;3.071301
17.646585;5.493483;6.404617
17.791408;4.360409;0.332679
17.649021;4.231307;5.247061
17.644395;6.400356;6.880812
17.763974;4.289897;-3.504056
17.741119;9.879875;-1.387569
17.76607;3.677308;0.233808
17.782452;4.78198;-3.659491
17.814909;4.984553;-6.273686
17.685327;6.068443;3.394268
17.73154;2.164326;-0.555942
17.797409;3.613328;-4.782646
17.850306;6.161919;3.256198
17.609376;3.958046;7.766819
17.708083;8.447223;0.996529
17.656799;2.635437;4.907416
17.763795;3.627285;-2.588762
17.628782;6.335671;7.750408
17.777355;5.766367;-3.3952
17.777956;7.403579;-3.56049
17.732016;0.8173;-0.414226
17.691664;9.749484;2.006896
17.796763;5.047018;-2.456305
17.696344;4.165788;0.916783
17.721093;5.931612;5.685993
17.873015;6.086695;0.014491
17.656229;4.710921;5.595951
17.633767;4.743037;6.86813
17.853042;4.112934;-1.854854
17.633787;2.072595;5.815317
17.640378;1.500319;5.197816
17.666453;4.232319;3.224754
17.628919;1.584163;1.778363
17.802998;5.287243;-0.539834
17.635758;0.823649;4.914921
17.638847;6.327023;7.105614
17.803407;7.913456;0.507216
17.685014;9.821304;2.678973
17.707033;4.71454;1.36267
17.713506;6.760376;0.734928
17.718956;2.705143;0.314478
17.621141;9.788614;0.719283
17.450938;1.217179;5.945132
17.703607;5.843323;1.61091
17.802929;2.028957;-5.131158
17.694147;8.638814;2.470039
17.795092;5.809527;-4.436509
17.778424;6.120305;5.273589
17.731285;3.746372;7.940225
17.626402;2.507473;7.162195
17.818607;2.049016;-5.950412
17.638302;2.958702;7.759145
17.831111;4.375691;-0.58954
17.635641;2.300647;5.585081
17.784044;6.176945;0.497388
17.629106;4.94617;7.456252
17.743993;9.394654;-1.267778
17.742651;6.50971;-0.871844
17.718073;3.668305;0.435166
17.400125;0.922531;6.963391
17.694597;0.823086;1.217328
17.660082;4.257885;3.929038
17.673023;3.00009;6.606595
17.81451;5.542014;-6.215561
17.776198;3.152538;4.90347
17.746942;3.316843;-1.659977
17.844109;6.466446;0.610416
17.796453;0.921366;-4.585405
17.717776;6.313546;0.780268
17.726509;9.521727;0.606933
17.907128;3.994795;-1.538317
17.716564;5.828059;0.936716
17.840991;2.407676;4.919573
17.725543;8.31139;-0.374849
17.774974;1.204175;-3.765015
17.666603;7.22894;4.527866
17.78672;3.0237;-2.206258
17.723412;8.267927;-0.303261
17.650315;1.477541;5.382216
17.776293;2.357783;-3.282949
17.645386;4.28173;5.819034
17.71796;10.193797;0.823056
17.251171;0.700377;7.380373
17.799208;2.438285;-5.065936
17.837979;2.934454;-7.098689
17.633211;2.27024;5.909441
17.677581;8.923133;4.365326
17.772505;4.07036;-4.336326
17.773482;6.123243;3.991282
17.651871;6.247729;6.295521
17.805022;8.392188;-5.361154
17.76957;3.189801;-2.431281
17.692593;4.94292;3.872076
17.753854;2.130979;0.457799
17.731225;9.15342;-3.686005
17.815604;5.050797;-6.13513
17.845217;6.677456;-5.03441
17.795825;6.252795;-4.509625
17.641601;7.721064;6.965614
17.664772;6.386795;5.148048
17.840606;1.114048;-2.806012
17.84666;2.246649;-8.101396
17.636902;2.355752;6.64593
17.80477;7.135938;-2.220062
17.827054;6.840872;0.530071
17.824143;2.629242;-0.919426
17.65735;4.670422;5.636764
17.913946;1.921286;-4.670299
17.871686;2.688712;-6.304303
17.731107;2.494378;4.925241
17.732701;7.959094;-5.996527
17.482502;1.558705;6.794776
17.686624;5.97554;3.517752
17.745494;4.617603;-1.188027
17.644151;7.591918;5.630441
17.459668;1.497381;7.724954
17.838787;7.428073;-8.037033
17.325153;1.656729;8.063988
17.693044;1.866965;1.080951
17.759705;3.877412;-2.608511
17.837108;6.16572;-8.095456
17.764612;8.593594;-2.113579
17.728341;10.108662;-0.694431
17.650028;3.700853;4.980112
17.703595;2.572209;1.217948
17.768973;1.475476;-3.011199
17.852981;2.963228;-8.454387
17.633951;6.51527;7.439128
17.850465;2.347616;-8.613512
17.801743;2.980232;-3.063564
17.766993;5.926478;-2.775374
17.836745;1.629085;-7.64815
17.704108;4.518612;1.417171
17.869777;7.901902;-1.26514
17.648366;3.034337;5.367171
17.528009;1.772065;5.886069
17.647802;3.193801;5.387563
17.700674;8.876142;2.339267
17.906601;3.63017;-3.404283
17.568642;2.415548;6.806102
17.789183;2.169682;-4.146394
17.694735;9.256469;-0.502248
17.885221;8.93517;-2.01996
17.694601;8.460997;2.662413
17.740836;9.452685;-1.093257
17.622057;2.902017;7.12656
17.834986;5.326251;-8.47442
17.83307;1.731576;0.373971
17.63162;5.937168;7.288036
17.712098;9.711236;1.549114
17.637333;3.604672;5.558862
17.808301;5.03331;-1.53423
18.041161;3.982309;-3.548734
17.57667;2.049981;6.103389
17.880866;2.404042;-4.458842
17.808108;5.782296;2.520898
17.626753;2.553781;7.156926
17.761574;8.863136;1.5632
17.772232;3.318628;-3.157267
17.646723;4.313189;5.558714
17.605959;3.323948;7.90323
17.725787;6.007708;0.170516
17.831881;6.565222;-7.637245
17.652325;4.268347;4.714369
17.719017;3.043677;0.207552
17.73896;4.213729;-1.756238
17.674194;4.929573;4.117574
17.841244;1.652325;-8.437139
17.680549;2.82358;5.736085
17.83069;5.421106;-1.299387
17.619202;7.297713;7.861245
17.622729;5.505702;7.973679
17.827249;4.689624;-7.735378
17.896365;4.880261;-5.173822
17.815234;2.708097;-5.373245
17.671014;3.85228;2.974758
17.736265;5.741267;4.603698
17.824975;2.728754;-6.199533
17.636671;0.747304;5.133359
17.977827;9.294993;0.296326
17.452724;1.190287;6.117848
17.657331;3.729611;4.227634
17.638602;8.692473;4.498075
17.687341;6.622178;2.919521
17.875508;4.6721;-0.697824
17.689072;6.821848;2.931879
17.87184;3.458408;-4.984694
17.90095;3.213932;-1.288077
17.638183;9.158572;-0.966759
17.764683;2.47635;-2.540317
17.773482;4.1534;-3.877706
17.768168;6.289573;5.229389
17.608674;3.73773;7.963312
17.718046;4.324868;6.944467
17.700922;7.340547;1.642528
17.830658;9.045474;-2.617627
17.8761;4.120916;-1.646711
17.830168;1.243608;-7.428435
17.820173;6.182877;-0.195393
17.674487;5.732221;4.716243
17.843117;5.758102;0.585925
17.639773;0.829689;-3.188303
18.010304;4.143642;-3.016369
17.783363;6.018149;2.377511
17.71586;6.611943;0.710891
17.779911;0.717494;-5.172171
17.771861;9.056889;-3.722028
17.383859;0.840569;8.255073
17.783159;7.976819;-3.860752
17.640476;4.162539;5.61439
17.799996;1.70632;-5.097585
17.808673;2.82161;-5.208516
17.846656;4.761663;-0.8342
17.679004;8.013201;3.850102
17.659242;3.075647;7.356664
17.607316;4.054725;8.151371
17.779347;8.399976;-3.73313
17.905957;2.965366;-6.470705
17.696774;7.942156;2.540806
17.739008;2.642333;-1.557384
17.664214;2.795196;6.98978
17.820627;3.296121;-0.680016
17.761054;5.00157;-3.503476
17.724431;3.199476;5.767938
17.712797;3.156379;0.844697
17.83379;3.501504;4.883656
17.785958;5.527138;-3.768851
17.713767;5.378433;0.978088
17.908939;5.398701;-2.318262
17.735933;5.229552;-0.609365
17.605203;3.272662;8.332713
17.834558;6.058887;-1.838925
17.757884;1.830106;-0.221215
17.749546;6.115086;-1.796322
17.747272;4.965525;-1.180927
17.713521;8.768051;0.606627
17.736988;1.977119;-0.88638
17.369404;0.912523;7.972969
17.814911;0.725637;-6.033483
17.821987;2.51542;-0.640757
17.671048;3.553165;5.423343
17.780574;5.052342;2.514865
17.802885;5.405441;2.214991
18.157362;2.535144;-5.802428
17.867609;6.185145;1.07346
17.645463;4.003923;8.045391
17.726786;9.597167;-2.265893
17.740082;7.498989;-1.542733
17.789009;7.713075;-4.01059
17.683074;3.370494;6.614323
18.140211;4.080061;-3.612912
17.716011;4.42945;6.182641
17.707753;4.819006;1.421202
17.792093;2.049104;-4.383733
17.672198;7.831111;4.5087
17.719288;9.522333;-0.431107
17.786688;5.527234;-3.798985
17.904962;4.718166;0.893932
17.92638;1.193406;4.896009
17.818812;1.867375;-6.253161
17.440353;1.293992;6.071802
17.934591;5.987736;-2.143916
17.646705;3.150875;5.490966
17.657587;8.922928;3.439078
17.922197;8.978706;-3.902795
18.151771;7.15426;-3.238069
17.734867;8.940202;-0.722483
17.650244;8.8695;3.246791
17.777155;2.132983;-3.466414
17.744424;6.316242;4.948904
17.735283;3.198469;5.982257
17.798804;5.556754;4.827097
18.024278;0.771689;-4.24348
17.680524;4.355265;1.827479
17.735214;7.470558;-0.790803
17.673823;4.086759;2.778809
17.822725;3.033371;-0.346803
17.891638;4.596976;-4.178716
17.64838;2.335491;5.40219
17.685852;5.978103;3.331782
17.769633;4.258879;-3.815699
17.76319;5.711107;5.860704
17.735733;11.026028;0.100603
17.7891;6.296407;-0.869291
17.900794;6.89628;-2.601169
17.720399;2.894843;5.307086
17.998348;3.111558;-5.675229
17.751038;8.789818;1.364838
17.701424;4.639175;-0.806779
17.7935;6.605083;-4.155386
17.928392;2.045819;-2.986636
17.666214;7.903515;4.745792
17.706504;8.436745;0.925764
17.840188;5.934632;-8.390129
17.798438;8.15059;-5.231754
17.824751;6.335867;-7.326437
17.816927;6.036473;0.233574
17.711529;2.022792;0.528979
17.863985;4.561295;-2.891928
17.860869;1.60177;4.81841
17.827809;1.80488;-6.886923
17.64207;4.698774;6.411127
17.954051;2.497369;-4.458111
17.763794;3.201028;-2.256875
17.746978;9.500749;-1.095606
17.8249;3.566126;-1.97045
17.766288;5.925447;1.920282
17.836515;7.334171;-7.956703
17.671704;6.756473;4.361455
17.648559;6.091723;6.352066
17.727724;6.510816;5.603341
17.661952;7.698606;5.268192
17.807651;5.407403;-0.873855
17.818915;5.229051;-6.867212
17.836828;5.175568;1.268364
17.728065;1.047523;-0.162184
17.758153;8.536456;-2.251123
17.768415;3.604382;0.904621
17.74064;9.048877;1.961196
17.688868;5.665584;2.373969
17.798372;2.503235;0.957609
17.692305;3.972747;6.960882
17.701166;6.805939;1.72842
17.81055;5.006588;-3.843435
17.71423;10.611078;1.03114
17.796488;7.649177;-4.724382
17.270364;0.569916;8.026119
17.606086;3.729404;3.021368
17.780072;6.99352;-3.666859
18.053171;2.83666;-4.81827
17.718321;8.141771;0.45831
17.629756;2.070888;6.88872
17.800201;8.178983;-5.487558
17.795877;8.21728;-5.060324
17.857544;4.924311;-1.626665
17.770789;1.699715;5.067588
17.77095;1.083774;-3.439221
17.715756;2.608121;0.43537
17.891938;6.225227;1.120234
17.6053;3.739013;3.40469
17.805815;4.788107;-5.722038
17.707646;6.182115;1.43096
17.918698;8.632107;-3.486675
17.848975;2.130653;-8.198765
17.80517;2.247376;-0.286965
17.672114;8.371349;4.382096
17.738846;10.727961;-0.405186
17.721194;9.664599;0.125546
17.797945;7.054634;-3.093362
17.71844;2.604954;0.364064
17.706623;10.904319;0.398462
17.867832;5.925902;1.166633
17.838777;3.775858;-3.630477
17.82213;2.887995;-3.431713
17.828548;2.29526;-6.509042
17.634318;1.188565;5.083947
17.646786;9.362213;3.537838
17.770838;5.270321;-3.309406
17.74291;8.376984;-1.304932
17.629046;5.863457;7.576873
17.683087;9.018657;4.280695
18.094028;4.029228;-2.533671
17.851302;1.603995;-8.612323
17.857806;6.949537;-2.229613
17.673047;6.135624;4.638078
17.806796;4.371285;-6.392589
17.826443;3.105052;0.241026
17.805367;6.994906;-5.224655
17.80602;5.427169;-5.286217
17.668977;5.586998;4.68778
17.512615;3.571276;3.251136
17.733633;2.454744;-3.710406
17.846588;1.953496;-8.424342
17.800218;3.451591;-4.943656
17.693456;8.466936;2.770456
17.637614;3.267168;6.156609
17.656649;1.199256;5.010136
17.651894;5.605471;8.286434
17.775294;7.630511;-3.293536
17.801719;6.530147;-4.858537
17.694223;9.027709;2.855421
17.75142;4.261285;-2.2915
17.626911;4.272522;7.236583
17.821234;1.149093;-6.429244
17.671078;9.140887;-0.055801
17.722792;8.289268;-0.057794
17.707594;8.461537;1.564227
17.65741;3.486945;7.949427
17.418161;1.1025;8.156119
17.79943;8.616864;-5.109107
17.7071;8.424461;1.77793
17.8341;2.600686;-6.959112
17.727131;7.759226;0.101457
17.634068;4.715336;-5.452817
17.617145;3.296653;7.582815
17.727684;9.389967;0.334041
17.65459;8.03757;6.01304
17.802703;4.554349;-0.328217
17.668208;0.742563;-0.133131
17.767676;6.700699;-2.56406
17.612553;1.12174;0.389291
17.779442;5.915252;-3.376952
17.660068;7.993441;5.277618
17.78225;7.387744;-3.771231
17.663227;1.84732;1.503589
17.670009;4.410719;4.51765
17.768082;0.81136;-4.19328
17.772224;1.023733;-3.539697
17.721385;7.988222;-0.631237
17.699704;7.989997;1.400004
17.653077;4.226503;4.678495
17.674821;4.532746;4.15711
17.774578;9.289825;-3.319162
17.807905;6.551966;-5.113027
17.904691;4.021204;-1.670191
17.854214;0.820414;-4.494873
17.615446;4.743876;7.973705
17.694747;3.55474;7.719077
17.765681;6.176294;2.53231
17.718165;0.773971;-5.190406
17.607132;3.968841;7.730882
17.654075;7.456347;5.823932
17.773516;2.084743;-3.354034
17.71553;9.995547;0.844779
17.618374;6.576923;8.220034
17.695549;0.724521;1.756753
17.622463;2.73853;7.003878
17.660893;4.290997;4.288273
17.487216;1.330346;0.89831
17.665145;4.45888;5.014031
18.062249;1.346068;-4.259073
17.770358;7.249376;0.907009
17.669544;7.338347;0.446311
17.738146;5.039398;4.102555
17.771367;6.03354;2.015165
17.656898;1.162253;5.193334
18.037042;5.628727;-4.235812
17.757163;3.787743;-2.489716
17.798524;3.972119;-1.628584
17.854858;6.625764;1.377752
17.990994;2.401988;-1.916906
17.851191;2.345823;-8.114887
17.682553;5.824885;3.565978
17.817929;8.089645;0.460002
17.477805;1.609929;7.290077
17.710533;10.227111;1.713964
17.720404;1.583339;0.173528
17.622294;5.624581;8.204838
17.929481;6.775888;-2.262313
18.074315;5.970819;-3.173386
17.712985;7.074834;1.767457
17.92703;4.13638;-4.083133
17.757561;7.903405;0.588996
17.777443;6.800906;-0.025706
17.887022;2.875858;-2.743675
17.668591;7.327457;4.022507
17.724124;5.981639;0.421572
17.705278;4.252394;0.237048
17.875547;6.067005;-0.249417
17.72773;3.490724;0.097287
17.715266;10.2049;0.966374
17.689595;7.51367;2.76293
17.64782;3.379788;7.462678
17.634246;3.221133;6.269824
17.632102;6.256313;7.504523
17.718623;10.038173;1.341092
17.806194;5.649218;-5.622375
17.631395;5.285887;7.316993
17.639608;2.617144;7.29281
17.761307;7.357714;-2.453135
17.763932;9.281793;1.357852
17.817382;3.434419;-6.228746
17.830322;4.482253;-8.107257
17.822038;3.603999;-6.56599
17.533724;2.279912;6.885532
17.77275;3.695448;-2.94678
17.633832;2.486091;6.414546
17.74391;6.918874;-1.274395
17.857445;3.455765;-2.282437
17.679052;3.916213;2.511206
17.816669;0.85103;-5.935228
17.700351;3.865616;0.981347
17.754149;5.689022;-1.862398
17.845574;1.558356;-7.895066
17.644736;7.627316;6.551855
17.614782;5.851346;8.467682
17.645792;2.156628;5.138459
17.941938;6.094592;-3.194387
17.763952;5.241643;4.398582
17.763039;2.10146;-2.791313
17.694287;9.23884;2.870509
17.759972;6.695544;-0.647491
17.439838;1.167883;6.476157
17.719649;2.269824;5.193195
17.761921;7.346788;-2.556382
17.81779;4.922418;-6.840684
17.66915;5.604568;3.800327
17.65685;1.40173;-0.024278
17.667327;5.76622;4.991489
17.757023;5.302962;2.89736
17.811574;3.148968;-5.521331
17.709837;9.298998;-0.081782
17.607139;4.277762;8.340208
17.904322;2.391702;-1.746565
17.715612;6.516503;5.448875
17.699113;9.447095;2.461158
17.718702;4.233624;-0.473763
17.664582;8.201019;4.648635
17.649045;3.937033;4.779122
17.620014;3.528156;7.3495
17.634216;4.541676;6.891755
17.659982;4.017526;6.682528
17.817072;6.644637;-6.218465
17.633403;4.81973;6.868739
17.839899;3.211125;-7.564205
17.689927;5.085434;5.700351
17.806921;6.82692;-5.426252
17.70295;7.892698;1.434649
17.772694;1.116431;-3.617314
17.628937;2.291577;6.543484
17.638801;9.993089;1.833764
17.829734;6.500467;-7.736475
17.838687;8.8429;-1.792171
17.786968;2.506397;-3.715526
17.90841;2.705207;-4.329438
17.700801;4.971511;1.942601
17.555962;2.375415;6.827081
17.650851;4.494625;5.897746
17.716811;5.820367;0.896736
17.628065;4.581552;7.310675
17.908599;6.22885;0.144625
17.66442;7.616933;5.417845
17.775053;2.533655;-3.009627
17.779649;0.592062;4.897926
17.651756;4.907653;5.502276
17.724743;8.122065;-0.289842
17.751644;4.891455;-1.504303
18.084592;3.917571;-3.3445
17.826077;8.655023;-2.53603
17.626521;7.186646;7.229091
17.762918;3.2952;-3.078369
17.729401;5.714269;-0.191688
17.773712;4.808125;1.737165
17.832421;5.31646;-2.286113
17.79859;4.822706;-4.836852
17.826128;0.857264;-6.826525
17.861266;8.041675;-2.034431
17.908236;6.872984;-2.231549
17.723299;3.839128;7.90676
17.696582;7.82178;2.372926
17.729001;4.557078;-0.216884
17.676512;3.482863;2.251632
17.677017;6.015825;3.896964
17.810282;6.10146;-5.639948
17.828701;5.872226;-3.21018
17.652043;4.157788;4.542369
17.701766;5.02985;2.040938
17.846371;1.701789;-7.976011
17.704651;2.601546;5.024017
17.636586;3.517022;2.700821
17.766464;4.026273;-3.406267
17.620629;3.721923;7.28955
